resume_id,resume_title,job_id,job_title,resume_skill_count,job_skill_count,jaccard_similarity,tfidf_cosine,embedding_cosine,job_skill_coverage,avg_max_skill_similarity,resume_skills,job_skills,aggregated_target
486,resume_486,3905294205,"Research Intern, Organizational Research and Consulting",41,22,0.05,0.21036822428785115,0.35155886912460066,0.13636363636363635,0.639680519512458,administration | problem solving | organizational skills | sales | program development | fundraising | interpersonal communication | written communication | verbal communication | cultural competence | time management | teamwork | microsoft office | internet research | community relations | partnership development | marketing | product positioning | campaign management | public relations | recruitment | enrollment management | advising | counseling | database management | customer service | reporting | supervision | hipaa compliance | privacy compliance | grant writing | budget management | interviewing | training | solid waste management | liaison | case management | retail sales | food distribution | storage area network | advocacy,qualitative data analysis | quantitative data analysis | literature review | interview facilitation | research report writing | presentation development | microsoft powerpoint | microsoft word | microsoft excel | spss | stata | verbal communication | written communication | attention to detail | team collaboration | selfmotivation | applied research | organizational behavior | industrialorganizational psychology | social psychology | grant writing | project coordination,0.27759424985770925
486,resume_486,3904585602,Staff Accountant to $55K with company paid child care and 4 weeks vacation!,41,18,0.03508771929824561,0.16625464240804194,0.3606627803425195,0.1111111111111111,0.5894288248788901,administration | problem solving | organizational skills | sales | program development | fundraising | interpersonal communication | written communication | verbal communication | cultural competence | time management | teamwork | microsoft office | internet research | community relations | partnership development | marketing | product positioning | campaign management | public relations | recruitment | enrollment management | advising | counseling | database management | customer service | reporting | supervision | hipaa compliance | privacy compliance | grant writing | budget management | interviewing | training | solid waste management | liaison | case management | retail sales | food distribution | storage area network | advocacy,accounts payable | general ledger management | account reconciliation | regulatory compliance | wire transfer processing | cash account balancing | loan and securities reconciliation | credit card portfolio reconciliation | cash position analysis | ach transaction processing | month end financial statement preparation | consolidated financial statements | audit support | interpersonal communication | collaboration | attention to detail | time management | microsoft excel,0.2525090156077617
486,resume_486,3904961966,Radiologic Technologist,41,24,0.0,0.13636169142731286,0.2821296269240571,0.0,0.4798472295586536,administration | problem solving | organizational skills | sales | program development | fundraising | interpersonal communication | written communication | verbal communication | cultural competence | time management | teamwork | microsoft office | internet research | community relations | partnership development | marketing | product positioning | campaign management | public relations | recruitment | enrollment management | advising | counseling | database management | customer service | reporting | supervision | hipaa compliance | privacy compliance | grant writing | budget management | interviewing | training | solid waste management | liaison | case management | retail sales | food distribution | storage area network | advocacy,diagnostic imaging xray ct mri fluoroscopy | radiographic equipment operation | patient positioning | radiation safety | image quality assessment | interdisciplinary collaboration | medical record documentation | equipment maintenance and quality control | continuing education in radiology | state licensure as radiologic technologist | cpr certification | communication skills | interpersonal skills | stress management calmness under pressure | professionalism and ethical conduct | patient confidentiality | physical stamina | manual dexterity | visual acuity | adaptability to fastpaced environment | xray machine | ct scanner | mri scanner | fluoroscopy unit,0.17966770958200473
486,resume_486,3904583449,Application Coordinator,41,16,0.017857142857142856,0.1278764798444657,0.38376999750819313,0.0625,0.6326383258582843,administration | problem solving | organizational skills | sales | program development | fundraising | interpersonal communication | written communication | verbal communication | cultural competence | time management | teamwork | microsoft office | internet research | community relations | partnership development | marketing | product positioning | campaign management | public relations | recruitment | enrollment management | advising | counseling | database management | customer service | reporting | supervision | hipaa compliance | privacy compliance | grant writing | budget management | interviewing | training | solid waste management | liaison | case management | retail sales | food distribution | storage area network | advocacy,application penetration testing | vulnerability management | governance risk and compliance grc | risk acceptance | regulatory compliance | project management | stakeholder coordination | communication | influencing | innovation | collaboration | organizational skills | schedule management | remediation tracking | questionnaire development | appsec vulnerability management system,0.2449283892136172
486,resume_486,3905698199,Part-Time Bookkeeper (10 hours/week),41,15,0.01818181818181818,0.07245284797035051,0.29820848509700615,0.06666666666666667,0.5589909925728278,administration | problem solving | organizational skills | sales | program development | fundraising | interpersonal communication | written communication | verbal communication | cultural competence | time management | teamwork | microsoft office | internet research | community relations | partnership development | marketing | product positioning | campaign management | public relations | recruitment | enrollment management | advising | counseling | database management | customer service | reporting | supervision | hipaa compliance | privacy compliance | grant writing | budget management | interviewing | training | solid waste management | liaison | case management | retail sales | food distribution | storage area network | advocacy,accounting principles | quarterly taxes | unemployment taxes | sales tax reporting | general ledger reconciliation | payroll reporting | technical accounting | governmental accounting | accounting standards compliance | bookkeeping | quickbooks | account reconciliation | confidentiality | organizational skills | attention to detail,0.20290016209773387
486,resume_486,3884988890,Airport Ramp Agent- F9,41,14,0.03773584905660377,0.16942745151681055,0.3129137215803504,0.14285714285714285,0.5932348735951694,administration | problem solving | organizational skills | sales | program development | fundraising | interpersonal communication | written communication | verbal communication | cultural competence | time management | teamwork | microsoft office | internet research | community relations | partnership development | marketing | product positioning | campaign management | public relations | recruitment | enrollment management | advising | counseling | database management | customer service | reporting | supervision | hipaa compliance | privacy compliance | grant writing | budget management | interviewing | training | solid waste management | liaison | case management | retail sales | food distribution | storage area network | advocacy,baggage handling | ground equipment operation | aircraft deicing | manual material handling | safety compliance | record keeping | basic computer proficiency | verbal and written communication | teamwork and collaboration | time management | customer service | valid drivers license | physical fitness | ability to work in adverse weather conditions,0.2512338077212154
486,resume_486,3901946349,Integrated Absence Claims Specialist,41,12,0.0392156862745098,0.1947899093569227,0.36577722005562885,0.16666666666666666,0.731054481252363,administration | problem solving | organizational skills | sales | program development | fundraising | interpersonal communication | written communication | verbal communication | cultural competence | time management | teamwork | microsoft office | internet research | community relations | partnership development | marketing | product positioning | campaign management | public relations | recruitment | enrollment management | advising | counseling | database management | customer service | reporting | supervision | hipaa compliance | privacy compliance | grant writing | budget management | interviewing | training | solid waste management | liaison | case management | retail sales | food distribution | storage area network | advocacy,claims management | absence management | customer service | written and verbal communication | organizational skills | multitasking | medical records review | financial calculations | mathematical skills | collaboration | phone communication | email communication,0.2995007927212182
486,resume_486,3894945687,"VP, Strategy & Insights",41,49,0.022727272727272728,0.2393055573022325,0.3855381956771867,0.04081632653061224,0.5694255953744966,administration | problem solving | organizational skills | sales | program development | fundraising | interpersonal communication | written communication | verbal communication | cultural competence | time management | teamwork | microsoft office | internet research | community relations | partnership development | marketing | product positioning | campaign management | public relations | recruitment | enrollment management | advising | counseling | database management | customer service | reporting | supervision | hipaa compliance | privacy compliance | grant writing | budget management | interviewing | training | solid waste management | liaison | case management | retail sales | food distribution | storage area network | advocacy,strategic planning | brand strategy | audience insight development | qualitative research | quantitative research | primary research | secondary research | social listening | insight translation | swot analysis | persona development | user journey mapping | gap analysis | creative brief development | data analysis | presentation skills | stakeholder management | facilitation | workshop facilitation | ideation session facilitation | client pitching | business development | account management | team leadership | mentoring | training | agile project management | problem solving | empathy | diversity equity inclusion dei | behavioral economics | cognitive science | social psychology | audience intelligence tools | brandwatch | audiense | gwi globalwebindex | kpi definition | kpi tracking | research methodology design | trend identification | innovation | experimentation | thought leadership | event participation | communication | collaboration | analytical thinking | strategic thinking,0.2515625895223601
486,resume_486,3886468239,RN Wound Specialist - Home Health,41,17,0.017543859649122806,0.15744342089870808,0.2966082547887042,0.058823529411764705,0.5478170262665465,administration | problem solving | organizational skills | sales | program development | fundraising | interpersonal communication | written communication | verbal communication | cultural competence | time management | teamwork | microsoft office | internet research | community relations | partnership development | marketing | product positioning | campaign management | public relations | recruitment | enrollment management | advising | counseling | database management | customer service | reporting | supervision | hipaa compliance | privacy compliance | grant writing | budget management | interviewing | training | solid waste management | liaison | case management | retail sales | food distribution | storage area network | advocacy,wound assessment | wound care management | patient education | interdisciplinary collaboration | community health nursing | home health care | basic life support bls | registered nurse rn licensure | wound ostomy continence nursing wocn certification | enterostomal therapy certification | clinical documentation | infection control | care planning | communication | independent decision making | flexibility | cultural competence,0.21564721820296925
486,resume_486,3906260313,Tax & Accounting Account Manager,41,15,0.0,0.12960308989526886,0.3142715659258387,0.0,0.6006486873491682,administration | problem solving | organizational skills | sales | program development | fundraising | interpersonal communication | written communication | verbal communication | cultural competence | time management | teamwork | microsoft office | internet research | community relations | partnership development | marketing | product positioning | campaign management | public relations | recruitment | enrollment management | advising | counseling | database management | customer service | reporting | supervision | hipaa compliance | privacy compliance | grant writing | budget management | interviewing | training | solid waste management | liaison | case management | retail sales | food distribution | storage area network | advocacy,account management | client onboarding | tax planning | tax preparation | book review | record management | client relationship management | crossfunctional collaboration | communication | remote work | cpa certified public accountant | enrolled agent ea | accounting | tax compliance | financial analysis,0.20890466863405516
486,resume_486,3901372502,Human Resources Coordinator,41,22,0.016129032258064516,0.13651753233090946,0.40529568022848017,0.045454545454545456,0.5548852889771749,administration | problem solving | organizational skills | sales | program development | fundraising | interpersonal communication | written communication | verbal communication | cultural competence | time management | teamwork | microsoft office | internet research | community relations | partnership development | marketing | product positioning | campaign management | public relations | recruitment | enrollment management | advising | counseling | database management | customer service | reporting | supervision | hipaa compliance | privacy compliance | grant writing | budget management | interviewing | training | solid waste management | liaison | case management | retail sales | food distribution | storage area network | advocacy,human resources | successfactors | workday | sap | workforce planning | stress management | multitasking | attention to detail | proactiveness | selfmotivation | flexibility | microsoft excel advanced | microsoft powerpoint advanced | budget management | hr budgeting | hiring process management | crossfunctional collaboration | report writing | spanish language | finance knowledge | international hr experience | analytical skills,0.23165641584983493
486,resume_486,3895541631,Employee Benefits Account Executive,41,15,0.05660377358490566,0.15900925965604537,0.339379638927545,0.2,0.6558319793535669,administration | problem solving | organizational skills | sales | program development | fundraising | interpersonal communication | written communication | verbal communication | cultural competence | time management | teamwork | microsoft office | internet research | community relations | partnership development | marketing | product positioning | campaign management | public relations | recruitment | enrollment management | advising | counseling | database management | customer service | reporting | supervision | hipaa compliance | privacy compliance | grant writing | budget management | interviewing | training | solid waste management | liaison | case management | retail sales | food distribution | storage area network | advocacy,client relationship management | benefits administration | account management | proposal management | renewal negotiation | communication skills | customer service | insurance brokerage | sales | marketing | negotiation | selfstarter | continuous learning | epic software | ny life and health license,0.2821649303044126
486,resume_486,3906256167,Payroll Administrator II,41,29,0.04477611940298507,0.1661381504573355,0.3594179920430092,0.10344827586206896,0.6219695321259489,administration | problem solving | organizational skills | sales | program development | fundraising | interpersonal communication | written communication | verbal communication | cultural competence | time management | teamwork | microsoft office | internet research | community relations | partnership development | marketing | product positioning | campaign management | public relations | recruitment | enrollment management | advising | counseling | database management | customer service | reporting | supervision | hipaa compliance | privacy compliance | grant writing | budget management | interviewing | training | solid waste management | liaison | case management | retail sales | food distribution | storage area network | advocacy,payroll processing | adp workforce now | adp year end dashboard | microsoft excel | microsoft office suite | payroll compliance | payroll analysis | payroll reporting | attention to detail | analytical skills | problem solving | communication skills | interpersonal skills | teamwork | independent work | time management | process improvement | system testing | mentoring | data analysis | payroll taxation | equity compensation | bonus administration | deduction management | multi state payroll | canadian payroll | legislation knowledge | documentation | ad hoc analytics,0.25915001397826953
486,resume_486,3902761171,Technical Support,41,20,0.07017543859649122,0.19877794633064838,0.3083421149221191,0.2,0.63646749131875,administration | problem solving | organizational skills | sales | program development | fundraising | interpersonal communication | written communication | verbal communication | cultural competence | time management | teamwork | microsoft office | internet research | community relations | partnership development | marketing | product positioning | campaign management | public relations | recruitment | enrollment management | advising | counseling | database management | customer service | reporting | supervision | hipaa compliance | privacy compliance | grant writing | budget management | interviewing | training | solid waste management | liaison | case management | retail sales | food distribution | storage area network | advocacy,desktop support | network support | telephone system administration | hardware troubleshooting | software troubleshooting | user account management | security permissions management | knowledge base authoring | incident management | documentation | oncall support | customer service | verbal communication | written communication | team collaboration | problem solving | initiative | data communication | pc hardware | operating system support,0.28275259823360177
486,resume_486,3905868420,"Coordinator, Parts",41,11,0.04,0.1527966507359228,0.35007729760163886,0.18181818181818182,0.6506138469996324,administration | problem solving | organizational skills | sales | program development | fundraising | interpersonal communication | written communication | verbal communication | cultural competence | time management | teamwork | microsoft office | internet research | community relations | partnership development | marketing | product positioning | campaign management | public relations | recruitment | enrollment management | advising | counseling | database management | customer service | reporting | supervision | hipaa compliance | privacy compliance | grant writing | budget management | interviewing | training | solid waste management | liaison | case management | retail sales | food distribution | storage area network | advocacy,inventory management | parts ordering | shipping and receiving | data entry 10key | computer literacy | communication | organizational skills | time management | ase parts certification | vendor management | transportation industry knowledge,0.2750611954310752
486,resume_486,3901392475,Project Coordinator/Director,41,6,0.0,0.13013221137917558,0.42581850700286905,0.0,0.4676501860712387,administration | problem solving | organizational skills | sales | program development | fundraising | interpersonal communication | written communication | verbal communication | cultural competence | time management | teamwork | microsoft office | internet research | community relations | partnership development | marketing | product positioning | campaign management | public relations | recruitment | enrollment management | advising | counseling | database management | customer service | reporting | supervision | hipaa compliance | privacy compliance | grant writing | budget management | interviewing | training | solid waste management | liaison | case management | retail sales | food distribution | storage area network | advocacy,social work | youth foster care | bilingual spanish | bilingual english | child welfare | compassion,0.2047201808906567
486,resume_486,3899526127,Financial Analyst,41,12,0.0,0.10907678929682542,0.284846694214251,0.0,0.5476525066250251,administration | problem solving | organizational skills | sales | program development | fundraising | interpersonal communication | written communication | verbal communication | cultural competence | time management | teamwork | microsoft office | internet research | community relations | partnership development | marketing | product positioning | campaign management | public relations | recruitment | enrollment management | advising | counseling | database management | customer service | reporting | supervision | hipaa compliance | privacy compliance | grant writing | budget management | interviewing | training | solid waste management | liaison | case management | retail sales | food distribution | storage area network | advocacy,financial analysis | quantitative analysis | financial reporting | quality assurance | budget modification | capital planning | financial transaction processing | coordination and tracking | certificate to proceed management | contract registration | liaison stakeholder management | client communication phone skype,0.18831519802722033
486,resume_486,3895540708,Electro-Mechanical Assembler,41,28,0.014705882352941176,0.16407620234353923,0.2620895844612876,0.03571428571428571,0.4940085204196795,administration | problem solving | organizational skills | sales | program development | fundraising | interpersonal communication | written communication | verbal communication | cultural competence | time management | teamwork | microsoft office | internet research | community relations | partnership development | marketing | product positioning | campaign management | public relations | recruitment | enrollment management | advising | counseling | database management | customer service | reporting | supervision | hipaa compliance | privacy compliance | grant writing | budget management | interviewing | training | solid waste management | liaison | case management | retail sales | food distribution | storage area network | advocacy,electromechanical assembly | cable harness assembly | panel assembly | reading work instructions | interpreting schematics | soldering | printed circuit board assembly pcba | wire cutting stripping and routing | hand tool usage | power tool usage | multimeter operation | continuity checker operation | caliper usage | tape measure usage | 5s workplace organization | quality inspection | documentation and build record keeping | electrostatic discharge esd awareness | basic computer skills | public trust clearance eligibility | ipc 620 certification | ipc 610 certification | ipc 7711 certification | ipc 7721 certification | jstandard certification | attention to detail | interpersonal communication | integrity,0.19411889505834667
486,resume_486,3902758500,Field Service Technician - PV Inverters,41,20,0.05172413793103448,0.19097512140528136,0.3641213805640935,0.15,0.5579439973087068,administration | problem solving | organizational skills | sales | program development | fundraising | interpersonal communication | written communication | verbal communication | cultural competence | time management | teamwork | microsoft office | internet research | community relations | partnership development | marketing | product positioning | campaign management | public relations | recruitment | enrollment management | advising | counseling | database management | customer service | reporting | supervision | hipaa compliance | privacy compliance | grant writing | budget management | interviewing | training | solid waste management | liaison | case management | retail sales | food distribution | storage area network | advocacy,pv inverter maintenance | solar photovoltaic inverter troubleshooting | power systems troubleshooting | power electronics | control systems | preventive maintenance | firmware upgrade | monitoring solution configuration | equipment and parts replacement | technical documentation | material handling | help desk support | customer service | communication skills | project management | organizational skills | time management | working in extreme environments | journeyman electrician license | electrical engineering knowledge,0.26295292744182325
486,resume_486,3900964349,Key Account Manager,41,22,0.0,0.21594372435602893,0.3787427083502924,0.0,0.5762292333674458,administration | problem solving | organizational skills | sales | program development | fundraising | interpersonal communication | written communication | verbal communication | cultural competence | time management | teamwork | microsoft office | internet research | community relations | partnership development | marketing | product positioning | campaign management | public relations | recruitment | enrollment management | advising | counseling | database management | customer service | reporting | supervision | hipaa compliance | privacy compliance | grant writing | budget management | interviewing | training | solid waste management | liaison | case management | retail sales | food distribution | storage area network | advocacy,key account management | business development | customer relationship management | revenue forecasting | sales operations | technical field sales | oem automotive knowledge | rf engineering | antenna design | project management | contract negotiation | strategic thinking | cross functional collaboration | presentation skills | intercultural communication | english proficiency | german language | mba | marketing knowledge | rfq management | product management liaison | engineering background,0.23418313321475343
486,resume_486,3904421345,R Developer - Technical Lead,41,17,0.017543859649122806,0.1732152356078245,0.30517939544148864,0.058823529411764705,0.4939501265190369,administration | problem solving | organizational skills | sales | program development | fundraising | interpersonal communication | written communication | verbal communication | cultural competence | time management | teamwork | microsoft office | internet research | community relations | partnership development | marketing | product positioning | campaign management | public relations | recruitment | enrollment management | advising | counseling | database management | customer service | reporting | supervision | hipaa compliance | privacy compliance | grant writing | budget management | interviewing | training | solid waste management | liaison | case management | retail sales | food distribution | storage area network | advocacy,r programming | dplyr | tidyr | ggplot2 | data manipulation | statistical analysis | data visualization | machine learning | data science | life sciences domain knowledge | leadership | mentorship | communication | problem solving | quality focus | agile methodology | sdlc,0.20974242932584752
486,resume_486,3902356137,Senior System Integration Tester,41,11,0.0,0.07730108409179386,0.3174313017859362,0.0,0.5224850053559725,administration | problem solving | organizational skills | sales | program development | fundraising | interpersonal communication | written communication | verbal communication | cultural competence | time management | teamwork | microsoft office | internet research | community relations | partnership development | marketing | product positioning | campaign management | public relations | recruitment | enrollment management | advising | counseling | database management | customer service | reporting | supervision | hipaa compliance | privacy compliance | grant writing | budget management | interviewing | training | solid waste management | liaison | case management | retail sales | food distribution | storage area network | advocacy,test scenario development | data preparation | test case execution | mainframe testing | test results validation | defect tracking | metrics reporting | claims processing software | teradata | largescale systems | system integration testing,0.1834434782467405
486,resume_486,3901675828,Store Loss Prevention Investigator,41,19,0.01694915254237288,0.14631799971459533,0.2959942872569777,0.05263157894736842,0.5839279318419199,administration | problem solving | organizational skills | sales | program development | fundraising | interpersonal communication | written communication | verbal communication | cultural competence | time management | teamwork | microsoft office | internet research | community relations | partnership development | marketing | product positioning | campaign management | public relations | recruitment | enrollment management | advising | counseling | database management | customer service | reporting | supervision | hipaa compliance | privacy compliance | grant writing | budget management | interviewing | training | solid waste management | liaison | case management | retail sales | food distribution | storage area network | advocacy,loss prevention | asset protection | retail security | surveillance | cctv operation | incident reporting | evidence preservation | court testimony | strong communication | flexible availability | physical stamina | licensing compliance | teamwork | investigation | internal theft investigation | exceptionbased reporting | store shrink planning | training participation | policy adherence,0.21916419006064686
486,resume_486,3901960629,Primary Care Nurse Practitioner,41,15,0.01818181818181818,0.07760621616985536,0.28240040224337964,0.06666666666666667,0.5254940085735158,administration | problem solving | organizational skills | sales | program development | fundraising | interpersonal communication | written communication | verbal communication | cultural competence | time management | teamwork | microsoft office | internet research | community relations | partnership development | marketing | product positioning | campaign management | public relations | recruitment | enrollment management | advising | counseling | database management | customer service | reporting | supervision | hipaa compliance | privacy compliance | grant writing | budget management | interviewing | training | solid waste management | liaison | case management | retail sales | food distribution | storage area network | advocacy,patient assessment | medical history review | electronic health record documentation | webbased examination form usage | ordering diagnostic tests | musculoskeletal examination | cardiovascular examination | respiratory examination | registered nurse licensure rn | advanced practice registered nurse licensure aprn | veterans health knowledge | documentation compliance | communication | attention to detail | time management,0.19406982236704712
486,resume_486,3900963547,Senior Safety Manager,41,27,0.014925373134328358,0.2439053440296127,0.3104794526624047,0.037037037037037035,0.5894141150067305,administration | problem solving | organizational skills | sales | program development | fundraising | interpersonal communication | written communication | verbal communication | cultural competence | time management | teamwork | microsoft office | internet research | community relations | partnership development | marketing | product positioning | campaign management | public relations | recruitment | enrollment management | advising | counseling | database management | customer service | reporting | supervision | hipaa compliance | privacy compliance | grant writing | budget management | interviewing | training | solid waste management | liaison | case management | retail sales | food distribution | storage area network | advocacy,risk management | occupational safety | hazard assessment | ergonomic observation | incident investigation | claims management | safety training development | regulatory compliance | osha compliance | data analysis | metrics analysis | audit and compliance monitoring | leadership | effective communication | stakeholder management | project management | attention to detail | customer service | environmental health and safety ehs | workers compensation knowledge | fire safety | natural disaster preparedness | insurance liaison | certified safety professional csp | associate safety professional asp | general safety professional gsp | associate risk manager arm,0.23915226437402265
486,resume_486,3904956676,Financial Advisor,41,16,0.0,0.13975989430833663,0.3673176770252433,0.0,0.5276826714801444,administration | problem solving | organizational skills | sales | program development | fundraising | interpersonal communication | written communication | verbal communication | cultural competence | time management | teamwork | microsoft office | internet research | community relations | partnership development | marketing | product positioning | campaign management | public relations | recruitment | enrollment management | advising | counseling | database management | customer service | reporting | supervision | hipaa compliance | privacy compliance | grant writing | budget management | interviewing | training | solid waste management | liaison | case management | retail sales | food distribution | storage area network | advocacy,financial planning | investment advisory | portfolio management | client relationship management | financial counseling | investment strategy development | financial analysis | money guide pro | fidelity wealthscape | schwab advisor center | cfa certification | cfp certification | series 65 license | communication skills | team collaboration | regulatory compliance,0.20695204856274488
486,resume_486,3895809104,Patient Care Technician,41,20,0.0,0.1451911649513296,0.3011752640220039,0.0,0.4568761876207672,administration | problem solving | organizational skills | sales | program development | fundraising | interpersonal communication | written communication | verbal communication | cultural competence | time management | teamwork | microsoft office | internet research | community relations | partnership development | marketing | product positioning | campaign management | public relations | recruitment | enrollment management | advising | counseling | database management | customer service | reporting | supervision | hipaa compliance | privacy compliance | grant writing | budget management | interviewing | training | solid waste management | liaison | case management | retail sales | food distribution | storage area network | advocacy,direct patient care | hemodialysis machine operation | patient monitoring | vital signs measurement | blood and needle handling | acid bicarbonate mixing | patient education | empathy | compassion | team collaboration | flexible scheduling | ability to work long shifts | physical stamina | certified hemodialysis technician cht | certified nursing assistant cna | certified medical assistant cma | phlebotomy certification | bonent certification | knowledge of nephrology | quality improvement initiatives,0.18064852331882014
486,resume_486,3885866321,"Retail Sales Specialist - $20.00 per hour, plus commission and incentives!",41,14,0.057692307692307696,0.18433976607653058,0.3160451496978184,0.21428571428571427,0.6327816665474836,administration | problem solving | organizational skills | sales | program development | fundraising | interpersonal communication | written communication | verbal communication | cultural competence | time management | teamwork | microsoft office | internet research | community relations | partnership development | marketing | product positioning | campaign management | public relations | recruitment | enrollment management | advising | counseling | database management | customer service | reporting | supervision | hipaa compliance | privacy compliance | grant writing | budget management | interviewing | training | solid waste management | liaison | case management | retail sales | food distribution | storage area network | advocacy,retail sales | wireless sales | customer service | product knowledge | sales goal achievement | teamwork | english communication | technology knowledge | commissioned sales | fast paced environment adaptability | physical stamina | coaching and mentoring | product demonstrations | learning agility,0.2810289208599709
486,resume_486,3885850268,Processor - U.S. Based Remote,41,20,0.07017543859649122,0.15857838702824317,0.3639883780203874,0.2,0.603701361108629,administration | problem solving | organizational skills | sales | program development | fundraising | interpersonal communication | written communication | verbal communication | cultural competence | time management | teamwork | microsoft office | internet research | community relations | partnership development | marketing | product positioning | campaign management | public relations | recruitment | enrollment management | advising | counseling | database management | customer service | reporting | supervision | hipaa compliance | privacy compliance | grant writing | budget management | interviewing | training | solid waste management | liaison | case management | retail sales | food distribution | storage area network | advocacy,real estate contract review | title lien documentation | payoff request coordination | homeowner association hoa demand handling | risk assessment | judgment | team collaboration | independent work | written communication | verbal communication | interpersonal skills | customer service | organization | attention to detail | time management | followthrough | procedure compliance | fastpaced environment adaptability | escrow desk experience | title and settlement services knowledge,0.2792887129507502
486,resume_486,3889745079,GoLang Developer (Capital One Experience Required) - ***W2 Only***,41,14,0.0,0.043966281419465666,0.2707664685024552,0.0,0.4722603049895673,administration | problem solving | organizational skills | sales | program development | fundraising | interpersonal communication | written communication | verbal communication | cultural competence | time management | teamwork | microsoft office | internet research | community relations | partnership development | marketing | product positioning | campaign management | public relations | recruitment | enrollment management | advising | counseling | database management | customer service | reporting | supervision | hipaa compliance | privacy compliance | grant writing | budget management | interviewing | training | solid waste management | liaison | case management | retail sales | food distribution | storage area network | advocacy,python | go | amazon web services aws | rest api | backend development | serverless architecture | real time orchestration | pandas | amazon dynamodb | amazon emr | sql | data engineering | automation | capital one financial services experience,0.15739861098229763
486,resume_486,3904513277,Corporate Development Analyst,41,14,0.018518518518518517,0.10266512757542412,0.3065745984135428,0.07142857142857142,0.6473528395543438,administration | problem solving | organizational skills | sales | program development | fundraising | interpersonal communication | written communication | verbal communication | cultural competence | time management | teamwork | microsoft office | internet research | community relations | partnership development | marketing | product positioning | campaign management | public relations | recruitment | enrollment management | advising | counseling | database management | customer service | reporting | supervision | hipaa compliance | privacy compliance | grant writing | budget management | interviewing | training | solid waste management | liaison | case management | retail sales | food distribution | storage area network | advocacy,financial modeling | valuation | deal sourcing | due diligence | transaction management | pitch book creation | presentation skills | communication skills | microsoft excel | investment banking | corporate development | private equity | time management | stress management,0.22930793109808012
486,resume_486,3905335178,Construction Consultant Internship 2024,41,24,0.04838709677419355,0.1911473018223822,0.33361646870906814,0.125,0.714033638794341,administration | problem solving | organizational skills | sales | program development | fundraising | interpersonal communication | written communication | verbal communication | cultural competence | time management | teamwork | microsoft office | internet research | community relations | partnership development | marketing | product positioning | campaign management | public relations | recruitment | enrollment management | advising | counseling | database management | customer service | reporting | supervision | hipaa compliance | privacy compliance | grant writing | budget management | interviewing | training | solid waste management | liaison | case management | retail sales | food distribution | storage area network | advocacy,project management | program management | cost management | construction management | scheduling | risk management | quality management | reporting | stakeholder management | cost reporting | document management | meeting coordination | minutes taking | data benchmarking | communication | organization | multitasking | teamwork | relationship building | analytical skills | cost modeling | market intelligence | problem solving | leadership,0.282436901219997
486,resume_486,3903867767,Order Management and Purchase Specialist,41,15,0.01818181818181818,0.17475856293467837,0.3753531787061474,0.06666666666666667,0.5612634488288305,administration | problem solving | organizational skills | sales | program development | fundraising | interpersonal communication | written communication | verbal communication | cultural competence | time management | teamwork | microsoft office | internet research | community relations | partnership development | marketing | product positioning | campaign management | public relations | recruitment | enrollment management | advising | counseling | database management | customer service | reporting | supervision | hipaa compliance | privacy compliance | grant writing | budget management | interviewing | training | solid waste management | liaison | case management | retail sales | food distribution | storage area network | advocacy,purchase order processing | supplier sourcing | bill of materials bom management | price book maintenance | regulatory compliance fda iso 13485 | medical device industry knowledge | manufacturing facility experience | crossfunctional team collaboration | communication skills | attention to detail | time management | ms office proficiency | inventory management | logistics coordination | quality assurance,0.23924473506362823
486,resume_486,3904709959,"AI Engineer, Biologics Engineering, Oncology R&D",41,27,0.0,0.18691513303562007,0.2703017108166854,0.0,0.5391555604521628,administration | problem solving | organizational skills | sales | program development | fundraising | interpersonal communication | written communication | verbal communication | cultural competence | time management | teamwork | microsoft office | internet research | community relations | partnership development | marketing | product positioning | campaign management | public relations | recruitment | enrollment management | advising | counseling | database management | customer service | reporting | supervision | hipaa compliance | privacy compliance | grant writing | budget management | interviewing | training | solid waste management | liaison | case management | retail sales | food distribution | storage area network | advocacy,bioinformatics | machine learning | antibody engineering | data pipelines | data management | software engineering | computational modeling | cloud computing | on premises computing | kubernetes | distributed training | automation of ml lifecycle | agile data development | devops | dataops | continuous integration | microservices architecture | mentoring | technical training | communication | collaboration | problem identification | continuous improvement | innovation | pharmaceutical industry experience | healthcare industry experience | policy implementation,0.19927448086089367
